Area,Block,Restaurant,Category,Item,Variant,Price,Notes
Uni-Hospital,CC,Nescafe,Burger,Veg Cheese Burger,,60,
Uni-Hospital,CC,Nescafe,Burger,Shezwan Cheese Burger,,70,
Uni-Hospital,CC,Nescafe,Burger,Maharaja Burger,,100,
Uni-Hospital,CC,Nescafe,Burger,Mac-Paneer Burger,,100,
Uni-Hospital,CC,Nescafe,Sub,Paneer Tikka Sub,,90,
Uni-Hospital,CC,Nescafe,Sub,Aloo Tikki Sub,,90,
Uni-Hospital,CC,Nescafe,Sub,Mix Sub,,110,
Uni-Hospital,CC,Nescafe,,Original Masala Maggi,,55,
Uni-Hospital,CC,Nescafe,,Green Chilli Maggi,,55,
Uni-Hospital,CC,Nescafe,,Special Masala Maggi,,65,
Uni-Hospital,CC,Nescafe,,Double Masala Maggi,,65,
Uni-Hospital,CC,Nescafe,,Vegetable Maggi,,65,
Uni-Hospital,CC,Nescafe,,Peri Peri Maggi,,65,
Uni-Hospital,CC,Nescafe,,Shillong Schezwan Maggi,,70,
Uni-Hospital,CC,Nescafe,,Butter Garlic Maggi,,70,
Uni-Hospital,CC,Nescafe,,Cheese Oregano Maggi,,70,
Uni-Hospital,CC,Nescafe,,Tandoori Maggi,,70,
Uni-Hospital,CC,Nescafe,,Spicy Garlic Maggi,,70,
Uni-Hospital,CC,Nescafe,,Makhani Gravy Maggi,,80,
Uni-Hospital,CC,Nescafe,,Peri Peri Cheese Maggi,,80,
Uni-Hospital,CC,Nescafe,,Schezwan Cheese Maggi,,80,
Uni-Hospital,CC,Nescafe,,Double Masala Cheese Maggi,,80,
Uni-Hospital,CC,Nescafe,,Espresso, Regular,40,
Uni-Hospital,CC,Nescafe,,Espresso, Large,60,
Uni-Hospital,CC,Nescafe,,Coffee, Regular,40,
Uni-Hospital,CC,Nescafe,,Coffee, Large,60,
Uni-Hospital,CC,Nescafe,,Cappuccino, Regular,50,
Uni-Hospital,CC,Nescafe,,Cappuccino, Large,70,
Uni-Hospital,CC,Nescafe,,Cafe Latte, Regular,50,
Uni-Hospital,CC,Nescafe,,Cafe Latte, Large,70,
Uni-Hospital,CC,Nescafe,,Americano, Regular,50,
Uni-Hospital,CC,Nescafe,,Americano, Large,70,
Uni-Hospital,CC,Nescafe,,Cafe Mocha, Regular,55,
Uni-Hospital,CC,Nescafe,,Cafe Mocha, Large,80,
Uni-Hospital,CC,Nescafe,,Hot Chocolate, Regular,55,
Uni-Hospital,CC,Nescafe,,Hot Chocolate, Large,80,
Uni-Hospital,CC,Nescafe,,Strong Cappuccino, Regular,65,
Uni-Hospital,CC,Nescafe,,Strong Cappuccino, Large,85,
Uni-Hospital,CC,Nescafe,,Irish Coffee, Regular,65,
Uni-Hospital,CC,Nescafe,,Irish Coffee, Large,85,
Uni-Hospital,CC,Nescafe,,Caramel Coffee, Regular,65,
Uni-Hospital,CC,Nescafe,,Caramel Coffee, Large,85,
Uni-Hospital,CC,Nescafe,,Hazelnut Cappuccino, Regular,65,
Uni-Hospital,CC,Nescafe,,Hazelnut Cappuccino, Large,85,
Uni-Hospital,CC,Nescafe,,Lemon Ice Tea, Regular,45,
Uni-Hospital,CC,Nescafe,,Lemon Ice Tea, Large,70,
Uni-Hospital,CC,Nescafe,,Peach Ice Tea , Regular,55,
Uni-Hospital,CC,Nescafe,,Peach Ice Tea , Large,80,
Uni-Hospital,CC,Nescafe,,Watermelon Ice Tea , Regular,55,
Uni-Hospital,CC,Nescafe,,Watermelon Ice Tea , Large,80,
Uni-Hospital,CC,Nescafe,,Green Apple Ice Tea, Regular,55,
Uni-Hospital,CC,Nescafe,,Green Apple Ice Tea, Large,80,
Uni-Hospital,CC,Nescafe,,Passion Fruit Ice Tea , Regular,55,
Uni-Hospital,CC,Nescafe,,Passion Fruit Ice Tea , Large,80,
Uni-Hospital,CC,Nescafe,,Frappe , Regular,60,
Uni-Hospital,CC,Nescafe,,Frappe , Large,100,
Uni-Hospital,CC,Nescafe,,Frappe Mocha , Regular,70,
Uni-Hospital,CC,Nescafe,,Frappe Mocha , Large,120,
Uni-Hospital,CC,Nescafe,,Irish Frappe , Regular,70,
Uni-Hospital,CC,Nescafe,,Irish Frappe , Large,120,
Uni-Hospital,CC,Nescafe,,Caramel Frappe, Regular,70,
Uni-Hospital,CC,Nescafe,,Caramel Frappe, Large,120,
Uni-Hospital,CC,Nescafe,,Chocolate Frappe, Regular,70,
Uni-Hospital,CC,Nescafe,,Chocolate Frappe , Large,120,
Uni-Hospital,CC,Nescafe,,Hazelnut Frappe, Regular,70,
Uni-Hospital,CC,Nescafe,,Hazelnut Frappe, Large,120,
Uni-Hospital,CC,Nescafe,,KitKat Shake,,100,
Uni-Hospital,CC,Amul IceCream Parlour,,Vanilla,,35,
Uni-Hospital,CC,Amul IceCream Parlour,,Strawberry,,35,
Uni-Hospital,CC,Amul IceCream Parlour,,Mango,,35,
,CC,Amul IceCream Parlour,,Chocolate,,35,
Uni-Hospital,CC,Amul IceCream Parlour,,Tutti Fruity,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,Choco Chips,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,Butter Scotch,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,Afghan Dry Fruit,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,Paan Nawabi,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,Black Current,,40,
Uni-Hospital,CC,Amul IceCream Parlour,,American Nuts,,40,
Uni-Hospital,CC,Amul IceCream Parlour,Uni-Hospital,Kesar Pista,,45,
Uni-Hospital,CC,Amul IceCream Parlour,,Chocolate Brownie,,45,
Uni-Hospital,CC,Amul IceCream Parlour,,Cookies 'N' Cream,,45,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Paneer Butter Masala,Half (₹),65,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Paneer Butter Masala,Full (₹),130,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Aloo Gobhi Fried,Half (₹),50,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Aloo Gobhi Fried,Full (₹),100,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Methi Malai Matar,Half (₹),50,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Methi Malai Matar,Full (₹),100,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Ghia Chana Dal,Half (₹),35,
Uni-Hospital,CC,Kitchen Ette,Diversified Menu (Lunch),Ghia Chana Dal,Full (₹),70,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Paneer Bhurji,Half (₹),65,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Paneer Bhurji,Full (₹),130,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Rajma,Half (₹),35,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Rajma,Full (₹),70,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Dahi/Raita,Half (₹),30,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Dahi/Raita,Full (₹),50,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Veg Pulao,Half (₹),40,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Veg Pulao,Full (₹),70,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Plain Rice,Half (₹),30,
Uni-Hospital,CC,Kitchen Ette,Fixed Menu (Lunch/Dinner),Plain Rice,Full (₹),50,
Uni-Hospital,CC,Kitchen Ette,Thali,Special Thali,,130,
Uni-Hospital,CC,Kitchen Ette,Thali,Normal/Simple Thali,,110,
Uni-Hospital,CC,Kitchen Ette,Combo,Paneer Gravy + Veg Pulao,,135,
Uni-Hospital,CC,Kitchen Ette,Combo,Paneer Gravy + Plain Rice,,115,
Uni-Hospital,CC,Kitchen Ette,Combo,Rajma + Plain Rice,,80,
Uni-Hospital,CC,Kitchen Ette,Combo,Dal + Plain Rice,,80,
Uni-Hospital,CC,Kitchen Ette,Combo,Sabji + Plain Rice,,85,
Uni-Hospital,CC,Kitchen Ette,Combo,Veg Pulao + Raita,,90,
Uni-Hospital,CC,Kitchen Ette,Prantha,Paneer Prantha,,60,
Uni-Hospital,CC,Kitchen Ette,Prantha,Mix Prantha,,50,
Uni-Hospital,CC,Kitchen Ette,Prantha,Lachha Prantha,,45,
Uni-Hospital,CC,Kitchen Ette,Prantha,Aloo Prantha,,40,
Uni-Hospital,CC,Kitchen Ette,Prantha,Gobhi Prantha,,40,
Uni-Hospital,CC,Kitchen Ette,Prantha,Onion Prantha,,40,
Uni-Hospital,CC,Kitchen Ette,Prantha,Mooli Prantha,,40,
Uni-Hospital,CC,Kitchen Ette,Prantha,Plain Prantha,,25,
Uni-Hospital,CC,Kitchen Ette,Extra,Extra Dahi with Prantha,,15,
Uni-Hospital,CC,Kitchen Ette,Extra,Extra White Makhan,,15,
Uni-Hospital,CC,Kitchen Ette,Beverage,Kulad Lassi (Sweet),,60,
Uni-Hospital,CC,Kitchen Ette,Beverage,Kulad Lassi (Salted),,60,
Uni-Hospital,CC,Kitchen Ette,Beverage,Hot Coffee,,35,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Adrak,Regular,20,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Adrak,Large,40,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Rose,Regular,20,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Rose,Large,40,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Chocolate,Regular,20,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Chocolate,Large,40,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Gudh Wali,Regular,25,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Gudh Wali,Large,50,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Elachi,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Elachi,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Kesar,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Kesar,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Masala,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,CHAI,Masala,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Hot Coffee,Regular,25,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Hot Coffee,Large,50,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Chocolate,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Chocolate,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Strong Hot,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Strong Hot,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Hazelnut,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Hazelnut,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Caramel,Regular,30,
Uni-Hospital,CC,Chai Sutta Bar,COFFEE,Caramel,Large,60,
Uni-Hospital,CC,Chai Sutta Bar,SANDWICH,Veg Grilled Sandwich,,60,
Uni-Hospital,CC,Chai Sutta Bar,SANDWICH,Veg Corn Sandwich,,60,
Uni-Hospital,CC,Chai Sutta Bar,SANDWICH,Tandoori Sandwich,,70,
Uni-Hospital,CC,Chai Sutta Bar,SANDWICH,Paneer Spl. Sandwich,,80,
Uni-Hospital,CC,Chai Sutta Bar,SUB,Veg Patty Sub,,60,
Uni-Hospital,CC,Chai Sutta Bar,SUB,Paneer Makhani Sub,,70,
Uni-Hospital,CC,Chai Sutta Bar,BUN,Bun Makhan,,30,
Uni-Hospital,CC,Chai Sutta Bar,BUN,Peri-Peri Bun Makhan,,35,
Uni-Hospital,CC,Chai Sutta Bar,BURGER,Veg Crispy Burger,,40,
Uni-Hospital,CC,Chai Sutta Bar,BURGER,Veg Cheese Burger,,50,
Uni-Hospital,CC,Chai Sutta Bar,BURGER,Veg Paneer Burger,,60,
Uni-Hospital,CC,Chai Sutta Bar,FRIES,Salted Fries,,60,
Uni-Hospital,CC,Chai Sutta Bar,FRIES,Peri-Peri Fries,,70,
Uni-Hospital,CC,Chai Sutta Bar,FRIES,Loaded Fries,,80,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Cold Coffee,,60,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Choco Cold Coffee,,70,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Brownie Shake,,70,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Kitkat Shake,,70,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Oreo Shake,,70,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Butter Scotch,,70,
Uni-Hospital,CC,Chai Sutta Bar,SHAKES,Black Currant,,70,
Uni-Hospital,CC,Chai Sutta Bar,LASSI,Sweet Lassi,,40,
Uni-Hospital,CC,Chai Sutta Bar,LASSI,Kuldhad Lassi,,50,
Uni-Hospital,CC,Chai Sutta Bar,LASSI,Mango Lassi,,50,
Uni-Hospital,CC,Chai Sutta Bar,LASSI,Kesar Lassi,,50,
Uni-Hospital,CC,Chai Sutta Bar,ICE TEA,Lemon Ice Tea,,50,
Uni-Hospital,CC,Chai Sutta Bar,ICE TEA,Peach Ice Tea,,60,
Uni-Hospital,CC,Roll House,BASIC,Mix Veg Roll,,49,
Uni-Hospital,CC,Roll House,BASIC,Aloo Tikki Roll,,49,
Uni-Hospital,CC,Roll House,BASIC,Aloo Tikki Creamy Roll,,59,
Uni-Hospital,CC,Roll House,BASIC,Noodle Roll,,59,
Uni-Hospital,CC,Roll House,CHAAP ROLL,Malai Chaap Roll,,59,
Uni-Hospital,CC,Roll House,CHAAP ROLL,Chilli Chaap Roll,,69,
Uni-Hospital,CC,Roll House,CHAAP ROLL,Achari Chaap Roll,,79,
Uni-Hospital,CC,Roll House,PANEER ROLL,Paneer Tikka Roll,,79,
Uni-Hospital,CC,Roll House,PANEER ROLL,Paneer Bhurji Roll,,89,
Uni-Hospital,CC,Roll House,PANEER ROLL,Paneer Malai Roll,,89,
Uni-Hospital,CC,Roll House,PANEER ROLL,Chilli Paneer Roll,,99,
Uni-Hospital,CC,Roll House,PANEER ROLL,Achari Paneer Roll,,99,
Uni-Hospital,CC,Roll House,PANEER ROLL,Tandoori Paneer Roll,,99,
Uni-Hospital,CC,Roll House,SOYA ROLL,Soya Kabab Roll,,79,
Uni-Hospital,CC,Roll House,SOYA ROLL,Soya Kabab Tandoori,,89,
Uni-Hospital,CC,Roll House,MUSHROOM ROLL,Mushroom Roll,,69,
Uni-Hospital,CC,Roll House,MUSHROOM ROLL,Chilli Mushroom Roll,,79,
Uni-Hospital,CC,Roll House,MUSHROOM ROLL,Spicy Mushroom Roll,,79,
Uni-Hospital,CC,Roll House,MUSHROOM ROLL,Mushroom Tikka Roll,,89,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Thali,,90,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Special Thali,,110,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Dal / Channa / Kadhi / Rajmah with Rice,,75,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Poori Channa / Kulcha Channa,,75,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Bhature + Channa,,75,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Paneer Gravy (250 ml),,90,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Paneer Bhurji,,120,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Plain parantha with pickle,,20,
Uni-Hospital,CC,PR Terrace,North Indian Cuisine,Parantha Stuffed,,35,
Uni-Hospital,CC,PR Terrace,South Indian Cuisine,Sambar Rice,,60,
Uni-Hospital,CC,PR Terrace,South Indian Cuisine,Sambar Vada / Idli,,80,
Uni-Hospital,CC,PR Terrace,Snacks,Samosa,,20,
Uni-Hospital,CC,PR Terrace,Snacks,Bread Pakora,,20,
Uni-Hospital,CC,PR Terrace,Snacks,Bread Roll,,20,
Uni-Hospital,CC,PR Terrace,Snacks,French Fries,,50,
Uni-Hospital,CC,PR Terrace,Snacks,Maggi,,30,
Uni-Hospital,CC,PR Terrace,Snacks,Veg Maggi,,50,
Uni-Hospital,CC,PR Terrace,Special Packed Items,Tea,,25,
Uni-Hospital,CC,PR Terrace,Special Packed Items,Coffee,,25,
Uni-Hospital,CC,PR Terrace,Special Packed Items,Cold Coffee,,70,
Uni-Hospital,CC,Oven_Express,Sundae,Brownie Sundae,,90,
Uni-Hospital,CC,Oven_Express,Dessert,Chocolava,,50,
Uni-Hospital,CC,Oven_Express,Dessert,Hot Brownie,,60,
Uni-Hospital,CC,Oven_Express,Dessert,Brownie Sundae,,120,
Uni-Hospital,CC,Oven_Express,Dessert,Brownie With Ice Cream,,80,
Uni-Hospital,CC,Oven_Express,Garlic Bread,Cheese Garlic Bread,,120,
Uni-Hospital,CC,Oven_Express,Garlic Bread,Stuffed Garlic Bread,,180,
Uni-Hospital,CC,Oven_Express,Fries,Salted Fries,,80,
Uni-Hospital,CC,Oven_Express,Fries,Masala Fries,,90,
Uni-Hospital,CC,Oven_Express,Fries,Loaded Fries,,120,
Uni-Hospital,CC,Oven_Express,Rice Bowl,Aloo Patty Rice Bowl,,80,
Uni-Hospital,CC,Oven_Express,Rice Bowl,Paneer Patty Rice Bowl,,100,
Uni-Hospital,CC,Oven_Express,Rice Bowl,Mushroom Rice Bowl,,100,
Uni-Hospital,CC,Oven_Express,Pasta,White Sauce Pasta,,120,
Uni-Hospital,CC,Oven_Express,Pasta,Red Sauce Pasta,,120,
Uni-Hospital,CC,Oven_Express,Sub,Aloo Tikki Sub,,80,
Uni-Hospital,CC,Oven_Express,Sub,Cheese Corn Sub,,100,
Uni-Hospital,CC,Oven_Express,Sandwich,Veg Grilled Sandwich,,90,
Uni-Hospital,CC,Oven_Express,Sandwich,Paneer Cheese Sandwich,,120,
Uni-Hospital,CC,Oven_Express,Sandwich,Mushroom Cheese Sandwich,,120,
Uni-Hospital,CC,Oven_Express,Burger,Aloo Tikki Burger,,50,
Uni-Hospital,CC,Oven_Express,Burger,Paneer Burger,,80,
Uni-Hospital,CC,Oven_Express,Burger,Cheese Burger,,60,
Uni-Hospital,CC,Oven_Express,Burger,Mushroom Burger,,80,
Uni-Hospital,CC,Oven_Express,Wrap,Veg Wrap,,60,
Uni-Hospital,CC,Oven_Express,Wrap,Cheese Corn Wrap,,70,
Uni-Hospital,CC,Oven_Express,Wrap,Paneer Patty Wrap,,130,
Uni-Hospital,CC,Oven_Express,Wrap,Mushroom Cheese Wrap,,120,
Uni-Hospital,CC,Oven_Express,Tacos,Veg Tacos,,100,
Uni-Hospital,CC,Oven_Express,Tacos,Paneer Tacos,,120,
Uni-Hospital,CC,Oven_Express,Tacos,Mushroom Tacos,,120,
Uni-Hospital,CC,Oven_Express,Biryani,Veg Biryani,,90,
Uni-Hospital,CC,Oven_Express,Biryani,Paneer Biryani,,100,
Uni-Hospital,CC,Oven_Express,Biryani,Veg Handi Biryani,,180,
Uni-Hospital,CC,Oven_Express,Biryani,Paneer Handi Biryani,,220,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Honey Chilly Potato,,80,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Chilly Potato,,80,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Manchurian Dry/Gravy,,80,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Cheese Chilly Dry/Gravy,,100,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Mushroom Chilly Dry/Gravy,,100,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Crispy Corn,,80,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Spring Roll,,90,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Cheese Corn Roll,,100,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Veg Noodles,,70,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Paneer Noodles,,90,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Veg Fried Rice,,70,
Uni-Hospital,CC,Oven_Express,Chinese Veg,Paneer Fried Rice,,90,
Uni-Hospital,CC,Oven_Express,Momos,Veg Momos Steamed/Fry (8 Pc),,80,
Uni-Hospital,CC,Oven_Express,Momos,Paneer Momos Steamed/Fry (8 Pc),,100,
Uni-Hospital,CC,Oven_Express,Pizza,Margherita Regular,,130,
Uni-Hospital,CC,Oven_Express,Pizza,Margherita Family,,230,
Uni-Hospital,CC,Oven_Express,Pizza,Cheese Corn Regular,,140,
Uni-Hospital,CC,Oven_Express,Pizza,Cheese Corn Family,,250,
Uni-Hospital,CC,Oven_Express,Pizza,Onion Capsicum Regular,,140,
Uni-Hospital,CC,Oven_Express,Pizza,Onion Capsicum Family,,250,
Uni-Hospital,CC,Oven_Express,Pizza,Fully Loaded Regular,,180,
Uni-Hospital,CC,Oven_Express,Pizza,Fully Loaded Family,,300,
Uni-Hospital,CC,Oven_Express,Pizza,Farmhouse Regular,,180,
Uni-Hospital,CC,Oven_Express,Pizza,Farmhouse Family,,300,
Uni-Hospital,CC,Oven_Express,Pizza,Chak De Fatte Regular,,180,
Uni-Hospital,CC,Oven_Express,Pizza,Chak De Fatte Family,,300,
Uni-Hospital,CC,Oven_Express,Kathi Roll,Veg Kathi Roll,,60,
Uni-Hospital,CC,Oven_Express,Kathi Roll,Manchurian Kathi Roll,,70,
Uni-Hospital,CC,Oven_Express,Kathi Roll,Paneer Kathi Roll,,80,
Uni-Hospital,CC,Oven_Express,Chaap,Malai Chaap,,100,
Uni-Hospital,CC,Oven_Express,Chaap,Tandoori Chaap,,100,
Uni-Hospital,CC,Oven_Express,Chaap,Pudina Chaap,,100,
Uni-Hospital,CC,Oven_Express,Chaap,Afghani Chaap,,110,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Honey Chilly + Noodles,,100,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Honey Chilly + Fried Rice,,100,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Manchurian + Noodles,,100,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Manchurian + Fried Rice,,100,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Cheese Chilly + Noodles,,120,
Uni-Hospital,CC,Oven_Express,Chinese Combos,Cheese Chilly + Fried Rice,,120,
Uni-Hospital,CC,Oven_Express,Rice,Steamed Rice,,50,
Uni-Hospital,CC,Oven_Express,Rice,Jeera Rice,,60,
Uni-Hospital,CC,Oven_Express,Rice,Veg Pulao,,70,
Uni-Hospital,CC,Oven_Express,Thali,Veg Thali,,110,
Uni-Hospital,CC,Oven_Express,Thali,Special Thali,,130,
Girls Hostel,GH2,Kitchen Ette,,Veg. Burger,,50,
Girls Hostel,GH2,Kitchen Ette,,Paneer Burger,,80,
Girls Hostel,GH2,Kitchen Ette,,Ette Spl. Burger,,80,
Girls Hostel,GH2,Kitchen Ette,,Jumbo Burger,,70,
Girls Hostel,GH2,Kitchen Ette,,Veg. Wrap,,90,
Girls Hostel,GH2,Kitchen Ette,,Paneer Tikka Wrap,,90,
Girls Hostel,GH2,Kitchen Ette,,Paneer Wrap,,110,
Girls Hostel,GH2,Kitchen Ette,,Cheese Wrap,,110,
Girls Hostel,GH2,Kitchen Ette,,Mexican Wrap,,100,
Girls Hostel,GH2,Kitchen Ette,,Pasta Wrap,,110,
Girls Hostel,GH2,Kitchen Ette,,Veg. Grilled Sandwich,,90,
Girls Hostel,GH2,Kitchen Ette,,Portobello Mushroom Sandwich,,130,
Girls Hostel,GH2,Kitchen Ette,,Paneer Sandwich,,120,
Girls Hostel,GH2,Kitchen Ette,,Sandwich Aloo Toast,,60,
Girls Hostel,GH2,Kitchen Ette,,Malai Maggie,,40,
Girls Hostel,GH2,Kitchen Ette,,Veg Maggie,,50,
Girls Hostel,GH2,Kitchen Ette,,Plain Garlic Bread,,80,
Girls Hostel,GH2,Kitchen Ette,,Paneer Garlic Bread,,100,
Girls Hostel,GH2,Kitchen Ette,,Mushroom Garlic Bread,,100,
Girls Hostel,GH2,Kitchen Ette,,Saute Veg.,,150,
Girls Hostel,GH2,Kitchen Ette,,Cheesy Fries,,100,
Girls Hostel,GH2,Kitchen Ette,,Peri Peri Fries,,80,
Girls Hostel,GH2,Kitchen Ette,,Plain Fries,,80,
Girls Hostel,GH2,Kitchen Ette,,Baked Cheesy Fries,,120,
Girls Hostel,GH2,Kitchen Ette,,Nachos Veg Loaded,,120,
Girls Hostel,GH2,Kitchen Ette,,Nachos,,150,
Girls Hostel,GH2,Kitchen Ette,,Arrabiata Pasta,,100,
Girls Hostel,GH2,Kitchen Ette,,Alfredo Pasta,,110,
Girls Hostel,GH2,Kitchen Ette,,Mix Sauce Pasta,,110,
Girls Hostel,GH2,Kitchen Ette,,Plain Dosa,,60,
Girls Hostel,GH2,Kitchen Ette,,Masala Dosa,,80,
Girls Hostel,GH2,Kitchen Ette,,Onion Masala Dosa,,80,
Girls Hostel,GH2,Kitchen Ette,,Mysore Masala Dosa,,100,
Girls Hostel,GH2,Kitchen Ette,,Paneer Masala Dosa,,110,
Girls Hostel,GH2,Kitchen Ette,,Cheese Paneer Dosa,,150,
Girls Hostel,GH2,Kitchen Ette,,Veg. Uthpam,,100,
Girls Hostel,GH2,Kitchen Ette,,Onion Uthpam,,90,
Girls Hostel,GH2,Kitchen Ette,,Paneer Uthpam,,120,
Girls Hostel,GH2,Kitchen Ette,,Pizza Uthpam,,150,
Girls Hostel,GH2,Kitchen Ette,,Idli Sambhar,,70,
Girls Hostel,GH2,Kitchen Ette,,Fry Idly 2 Pcs,,90,
Girls Hostel,GH2,Kitchen Ette,,Tawa Fry Idly 2 Pcs,,90,
Girls Hostel,GH2,Kitchen Ette,,Vada Sambhar,,70,
Girls Hostel,GH2,Kitchen Ette,,Dahi Vada,,70,
Girls Hostel,GH2,Kitchen Ette,,Pani Puri,,40,
Girls Hostel,GH2,Kitchen Ette,,Dahi Golgappa,,50,
Girls Hostel,GH2,Kitchen Ette,,Dahi Bhalla,,80,
Girls Hostel,GH2,Kitchen Ette,,Papri Chaat,,80,
Girls Hostel,GH2,Kitchen Ette,,Raj Kachori,,90,
Girls Hostel,GH2,Kitchen Ette,,Aloo Lachha Tokri Chaat,,100,
Girls Hostel,GH2,Kitchen Ette,,Aloo Tikki,,80,
Girls Hostel,GH2,Kitchen Ette,,Cold Coffee,,60,
Girls Hostel,GH2,Kitchen Ette,,Hot Coffee,,35,
Girls Hostel,GH2,Kitchen Ette,,Hot Milk,,40,
Girls Hostel,GH2,Kitchen Ette,,Hot Bournvita,,60,
Girls Hostel,GH2,Kitchen Ette,,Tea,,15,
Girls Hostel,GH2,Kitchen Ette,,Lassi,,40,
Girls Hostel,GH2,Kitchen Ette,,Rooh Afza Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Chocolate Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Black Currant Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Oreo Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Strawberry Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Mango Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Banana Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Butterscotch Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Bournvita Shake,,60,
Girls Hostel,GH2,Kitchen Ette,,Paneer Gravy,,65,
Girls Hostel,GH2,Kitchen Ette,,Paneer Bhurji,,65,
